1,-7.8764
2,-5.232
3,-6.3798
4,-8.9185
5,-10.583
6,-11.947
7,-8.7124
8,-0.41963
9,4.5751
10,4.7453
11,1.6265
12,0.064981
13,-0.65728
14,-3.3947
15,-5.6784
16,-3.7567
17,-1.8672
18,-1.3916
19,0.051149
20,3.2387
21,1.6048
22,-2.5173
23,-3.8547
24,-5.36
25,-5.92
26,0.86447
27,7.1369
28,6.4036
29,3.2626
30,2.8978
31,2.4068
32,0.42884
33,-5.4276
34,-13.288
35,-13.006
36,-4.6674
37,1.7446
38,3.9899
39,5.1172
40,5.2531
41,4.2021
42,8.0156
43,16.013
44,22.247
45,20.62
46,13.349
47,2.9103
48,-6.6568
49,-8.7912
50,-3.7362
51,1.2655
52,0.92761
53,0.66833
54,1.2381
55,1.108
56,2.2761
57,8.1843
58,12.144
59,5.7392
60,-3.3312
61,-6.2683
62,-4.0513
63,-1.318
64,2.0253
65,-0.62936
66,-8.077
67,-9.3458
68,-5.533
69,-1.8085
70,0.32678
71,3.2162
72,4.4029
73,1.9022
74,-4.4606
75,-7.3658
76,-2.0687
77,4.46
78,4.4999
79,0.26857
80,0.7461
81,4.9179
82,7.9016
83,9.4068
84,9.0991
85,6.4263
86,3.029
87,-0.45525
88,-5.4033
89,-9.595
90,-8.9613
91,-3.8008
92,0.091924
93,-0.77267
94,-3.7114
95,-6.273
96,-6.255
97,-5.0538
98,-3.1071
99,-2.1806
100,0.18893
101,4.0299
102,7.8566
103,9.1216
104,10.134
105,8.8593
106,3.4322
107,1.201
108,5.0106
109,7.7778
110,6.082
111,2.1122
112,0.30416
113,-0.18091
114,-4.2134
115,-8.827
116,-6.1678
117,-3.6181
118,-2.2896
119,-1.8314
120,-1.9119
121,-1.205
122,1.9983
123,1.3963
124,-3.815
125,-5.8354
126,-0.15801
127,8.235
128,10.119
129,3.8656
130,-0.44523
131,2.6946
132,11.853
133,11.71
134,4.9124
135,-0.29545
136,-2.0247
137,-1.8249
138,0.21487
139,2.189
140,2.881
141,4.8561
142,4.4961
143,1.3709
144,-1.0618
145,-2.3309
146,-5.5895
147,-7.5737
148,-4.9605
149,-2.4106
150,-1.5702
151,0.51515
152,1.088
153,1.4909
154,6.6172
155,10.347
156,6.2648
157,-1.2515
158,-5.2611
159,-8.3123
160,-8.798
161,-7.5163
162,-7.1874
163,-1.9463
164,-0.2974
165,-2.2476
166,-4.5434
167,-5.2194
168,-5.2864
169,-5.6753
170,-0.56966
171,6.3724
172,9.7239
173,11.317
174,11.188
175,12.448
176,11.527
177,4.2044
178,-0.8148
179,-1.6088
180,-1.3117
181,1.4853
182,3.1321
183,0.29597
184,-1.7717
185,0.065457
186,0.46724
187,0.26493
188,2.8963
189,5.6014
190,5.5934
191,3.444
192,2.1249
193,1.568
194,2.2589
195,0.43496
196,-0.29886
197,-0.33834
198,-2.7646
199,-4.7736
200,-4.3598
201,1.8215
202,6.1396
203,6.52
204,8.8442
205,11.123
206,13.506
207,14.109
208,10.248
209,4.753
210,-1.9988
211,-7.4708
212,-8.1914
213,-5.068
214,-3.659
215,-7.1759
216,-8.4462
217,-9.8647
218,-13.261
219,-15.861
220,-13.541
221,-4.069
222,3.4409
223,5.4432
224,0.62344
225,-9.7729
226,-15.87
227,-15.292
228,-11.22
229,-7.6702
230,-4.3726
231,-0.85734
232,-2.3445
233,-6.3206
234,-5.1549
235,-1.0367
236,0.054722
237,1.5384
238,2.0744
239,-0.71675
240,-0.27536
241,6.4257
242,12.543
243,9.9994
244,3.4955
245,-0.42553
246,0.58042
247,1.4661
248,-0.0227
249,0.47752
250,4.3633
251,7.4442
252,9.36
253,7.9778
254,-0.95221
255,-10.876
256,-13.34
257,-10.456
258,-8.1035
259,-3.6296
260,2.4203
261,6.324
262,8.0102
263,9.5004
264,6.4608
265,-0.64917
266,-8.2217
267,-9.6675
268,-2.5312
269,4.6203
270,4.575
271,-0.64183
272,-2.668
273,-3.0323
274,-6.252
275,-8.9416
276,-5.1094
277,1.5482
278,5.5058
279,5.2655
280,2.0761
281,1.4183
282,3.6953
283,5.3536
284,5.3874
285,6.4472
286,5.5656
287,0.98185
288,-3.9145
289,-6.923
290,-10.773
291,-11.892
292,-7.8315
293,-4.7252
294,-7.8586
295,-12.906
296,-12.82
297,-7.6934
298,-2.5763
299,1.4473
300,4.2258
301,4.8078
302,3.5673
303,2.7284
304,3.5787
305,3.3285
306,6.4745
307,9.8886
308,4.0758
309,-4.6269
310,-10.921
311,-11.277
312,-9.3081
313,-13.558
314,-18.085
315,-17.169
316,-14.43
317,-13.728
318,-11.195
319,-8.9028
320,-9.1714
321,-9.8728
322,-9.3219
323,-7.1447
324,-6.0317
325,-8.8899
326,-13.452
327,-12.455
328,-9.5832
329,-7.004
330,-6.8482
331,-11.241
332,-11.641
333,-8.2729
334,-3.8369
335,-1.3381
336,-2.3374
337,1.1897
338,7.2811
339,9.8643
340,10.389
341,8.6912
342,5.6014
343,5.8064
344,10.439
345,14.544
346,8.8366
347,-1.2846
348,-6.6546
349,-8.016
350,-9.835
351,-10.915
352,-8.6713
353,-5.8009
354,-2.3866
355,3.3249
356,6.8896
357,7.7081
358,7.0392
359,4.5183
360,3.8784
361,4.52
362,1.2717
363,-0.068105
364,4.9427
365,7.631
366,2.3856
367,-4.2784
368,-5.5357
369,-3.549
370,-2.4944
371,-4.7652
372,-9.2263
373,-9.1167
374,-1.3274
375,2.6079
376,1.5902
377,3.9984
378,5.6747
379,2.3997
380,-4.8445
381,-6.6611
382,-6.8002
383,-7.2325
384,-10.844
385,-13.163
386,-10.38
387,-5.5895
388,-4.0828
389,-8.6712
390,-14.237
391,-13.563
392,-7.0114
393,-4.1253
394,-2.9607
395,-1.0752
396,0.53617
397,2.4223
398,6.1962
399,6.2809
400,0.96957
401,0.29741
402,3.7342
403,8.5048
404,10.983
405,9.2755
406,3.7066
407,-2.1611
408,-7.8701
409,-10.06
410,-5.7014
411,-1.2992
412,-2.963
413,-7.5362
414,-8.7715
415,-10.541
416,-14.171
417,-17.783
418,-16.716
419,-14.789
420,-14.567
421,-11.77
422,-7.4323
423,-0.17988
424,4.2281
425,1.2568
426,-5.3004
427,-8.4347
428,-2.4131
429,5.0448
430,6.2773
431,4.9416
432,3.4108
433,-0.99253
434,-9.0186
435,-11.814
436,-9.7582
437,-11.942
438,-15.804
439,-15.139
440,-11.125
441,-4.9967
442,2.5036
443,1.7908
444,-5.7194
445,-9.4844
446,-6.7934
447,-1.4709
448,0.63338
449,1.5907
450,4.7611
451,6.0622
452,4.7898
453,-0.42557
454,-6.2865
455,-4.3648
456,1.0069
457,1.4446
458,4.0955
459,7.5236
460,1.0404
461,-10.427
462,-16.847
463,-14.041
464,-8.726
465,-8.5928
466,-8.4168
467,-8.114
468,-8.4156
469,-7.842
470,-7.6619
471,-5.4057
472,-2.2447
473,2.0355
474,4.6677
475,5.4688
476,8.7942
477,9.9919
478,7.4729
479,6.7523
480,7.5017
481,7.6901
482,7.5638
483,9.6228
484,11.899
485,16.163
486,21.05
487,18.775
488,12.773
489,12.345
490,15.668
491,15.819
492,9.1816
493,1.3082
494,-2.1954
495,-3.3694
496,-6.5057
497,-4.7681
498,2.5585
499,5.9614
500,7.5793
501,8.512
502,5.4191
503,0.15168
504,-5.5289
505,-8.5546
506,-10.147
507,-12.636
508,-13.227
509,-7.9496
510,-3.1333
511,-6.4907
512,-11.528
513,-12.008
514,-3.6509
515,8.5069
516,14.167
517,11.869
518,5.1114
519,-1.9166
520,-4.5485
521,-3.6296
522,0.20997
523,3.0724
524,1.0803
525,-2.6465
526,-3.0639
527,-0.66553
528,7.0373
529,10.316
530,6.4762
531,0.98148
532,0.038328
533,-2.0181
534,-5.0055
535,-3.6442
536,-0.93071
537,-4.7192
538,-8.8215
539,-7.6191
540,-4.3041
541,-3.151
542,-3.988
543,-3.5147
544,-2.8407
545,-1.9024
546,4.0756
547,10.163
548,13.185
549,12.235
550,8.3193
551,2.9792
552,-2.7784
553,-7.0117
554,-9.8134
555,-7.944
556,-3.0946
557,0.062547
558,2.9546
559,2.5806
560,-0.14996
561,1.9445
562,7.3847
563,7.8082
564,1.5665
565,-4.139
566,-6.8527
567,-7.0002
568,-5.8845
569,-3.369
570,2.7097
571,8.7678
572,9.0375
573,4.1508
574,1.8301
575,2.2951
576,3.3894
577,2.7536
578,-0.31577
579,-4.9603
580,-6.2647
581,-0.46777
582,3.5189
583,0.67827
584,-3.852
585,-7.3954
586,-6.9262
587,-1.0966
588,7.9862
589,13.552
590,11.775
591,5.8506
592,4.043
593,9.9096
594,11.981
595,5.452
596,-0.44983
597,0.22051
598,5.1256
599,8.1243
600,7.7113
601,4.8612
602,4.514
603,6.4965
604,8.0534
605,10.209
606,9.0606
607,3.6431
608,4.0366
609,5.8266
610,3.2323
611,1.2979
612,1.5141
613,-1.7651
614,-4.5505
615,-2.7589
616,-1.3532
617,-5.4169
618,-11.285
619,-11.339
620,-8.6821
621,-7.5274
622,-3.4982
623,4.2487
624,10.534
625,12.462
626,6.9957
627,-0.11277
628,-3.8266
629,-2.9943
630,1.3487
631,4.124
632,0.18914
633,-5.3314
634,-5.3932
635,0.67466
636,2.9699
637,-4.9937
638,-10.764
639,-7.6819
640,-3.0022
641,-4.2105
642,-6.895
643,-9.0704
644,-9.7653
645,-5.9024
646,-2.9421
647,0.0094087
648,3.3279
649,6.343
650,11.237
651,11.551
652,5.3248
653,-2.0389
654,-7.1439
655,-9.4667
656,-13.115
657,-14.804
658,-14.074
659,-13.364
660,-12.444
661,-8.5422
662,-2.6688
663,-0.90719
664,-5.1665
665,-4.6586
666,-0.69558
667,1.8749
668,4.8946
669,5.0674
670,3.1096
671,0.34978
672,-2.0627
673,1.0665
674,3.0595
675,1.5984
676,-1.4231
677,-5.0873
678,-7.1483
679,-4.813
680,-3.4911
681,-5.8109
682,-7.8191
683,-7.3896
684,-5.3898
685,0.5932
686,6.2627
687,5.8292
688,0.97369
689,-5.7972
690,-11.273
691,-8.6016
692,-2.4059
693,1.3015
694,3.3063
695,5.0143
696,3.3782
697,-2.4202
698,-2.8894
699,3.5444
700,7.1479
701,2.5645
702,-2.321
703,-2.8875
704,-1.5384
705,-0.39859
706,0.012442
707,2.9553
708,3.9553
709,3.3689
710,5.4128
711,6.8037
712,3.647
713,0.81734
714,-0.58132
715,1.905
716,5.2135
717,1.4558
718,-3.8158
719,-4.0447
720,-3.4076
721,-0.95658
722,3.3387
723,6.0057
724,7.391
725,8.0578
726,4.5129
727,0.00753
728,-0.92804
729,-2.7506
730,-9.2118
731,-14.86
732,-9.1603
733,2.6907
734,4.3188
735,0.4874
736,2.1979
737,5.6238
738,6.8013
739,6.3201
740,4.7024
741,4.0527
742,5.0446
743,5.1041
744,2.9972
745,-0.88921
746,-0.48221
747,1.433
748,0.26422
749,-0.91827
750,3.8469
751,9.6239
752,7.7155
753,0.022688
754,-3.6103
755,-2.7033
756,-0.75608
757,-1.3049
758,-2.717
759,1.0252
760,9.6017
761,13.488
762,8.9133
763,2.842
764,5.6761
765,11.458
766,7.0369
767,-0.7837
768,-0.52064
769,3.7851
770,3.5787
771,1.5252
772,1.4379
773,-1.1521
774,-7.8153
775,-8.8358
776,-5.8814
777,-4.0208
778,-4.228
779,-2.5419
780,1.7822
781,3.8253
782,1.3722
783,-1.6087
784,-3.0813
785,0.034587
786,2.513
787,2.9431
788,4.7698
789,3.5406
790,3.8953
791,7.6012
792,6.1369
793,-3.0126
794,-9.8495
795,-8.3645
796,-4.0101
797,-2.5134
798,-3.3629
799,-4.4236
800,-4.7084
801,-1.7781
802,2.4153
803,7.1166
804,4.4838
805,-2.0089
806,-2.1822
807,4.2224
808,10.122
809,6.7892
810,-0.00055134
811,-2.1372
812,-1.7097
813,0.96258
814,-1.2167
815,-6.0371
816,-3.7669
817,2.1831
818,2.8565
819,-3.3995
820,-9.7817
821,-14.61
822,-17.021
823,-12.535
824,-3.0521
825,5.3805
826,6.4728
827,0.97595
828,-0.60141
829,1.6312
830,0.58512
831,-1.823
832,-1.3911
833,5.34
834,11.742
835,10.687
836,6.3717
837,1.6368
838,-0.36793
839,0.69126
840,3.7314
841,6.2965
842,1.8922
843,-6.1696
844,-11.058
845,-9.7527
846,-9.2739
847,-7.0695
848,-5.0579
849,-4.9083
850,-8.0322
851,-8.4223
852,-8.1758
853,-9.7154
854,-9.9816
855,-6.4255
856,-1.876
857,0.13378
858,-3.4822
859,-9.2655
860,-9.634
861,-6.5073
862,-3.7948
863,-4.7026
864,-3.5283
865,0.35768
866,0.77434
867,0.85571
868,-0.50146
869,-5.8086
870,-10.264
871,-7.4191
872,-2.7218
873,-1.9166
874,-3.5952
875,-2.6824
876,-1.8979
877,-0.45649
878,2.0738
879,-1.1115
880,-7.9871
881,-8.2509
882,-6.019
883,-3.8494
884,-0.20062
885,3.0269
886,5.6228
887,5.7277
888,8.4188
889,10.679
890,7.8194
891,1.7058
892,-2.0942
893,-2.19
894,-2.0146
895,-2.5969
896,-1.5198
897,-1.4122
898,1.5794
899,1.5182
900,-2.665
901,-0.74689
902,1.6344
903,-2.3802
904,-7.3505
905,-7.5773
906,0.24886
907,9.454
908,11.935
909,8.2639
910,4.0028
911,1.8316
912,0.38883
913,-5.1916
914,-9.7582
915,-6.7787
916,0.47175
917,5.0317
918,6.0166
919,7.5955
920,8.5049
921,3.9958
922,0.15851
923,-2.3765
924,-6.2937
925,-8.1467
926,-4.1582
927,4.9709
928,12.559
929,15.068
930,13.3
931,8.4113
932,3.5228
933,-1.2229
934,-2.5826
935,-0.86914
936,2.2558
937,3.6198
938,3.9481
939,5.4217
940,8.2194
941,7.2211
942,3.7593
943,4.1996
944,6.3237
945,10.281
946,12.724
947,8.0158
948,-0.64241
949,-2.3191
950,2.3304
951,0.86458
952,-4.9254
953,-5.9401
954,-4.6019
955,-4.6281
956,-5.5931
957,-1.8753
958,-0.19442
959,-3.6249
960,-5.2698
961,-3.599
962,-4.8083
963,-7.0078
964,-3.9385
965,0.85741
966,1.3736
967,-1.6701
968,-5.0279
969,-8.6887
970,-10.316
971,-8.9235
972,-7.8095
973,-5.9
974,-0.86461
975,1.8327
976,0.83972
977,-0.43467
978,-0.94637
979,3.4899
980,8.2352
981,7.8589
982,6.0276
983,5.4289
984,4.0316
985,1.609
986,-0.64283
987,0.47245
988,1.1877
989,-0.4114
990,-0.70562
991,1.9952
992,5.2493
993,6.5331
994,6.3219
995,7.362
996,9.1724
997,9.179
998,4.6667
999,-0.35849
1000,3.0184
1001,7.3946
1002,9.0226
1003,9.9497
1004,7.4396
1005,4.2127
1006,2.9155
1007,3.9012
1008,6.5025
1009,8.4554
1010,6.0153
1011,-0.59281
1012,-3.7415
1013,-3.1832
1014,-3.0414
1015,-3.3707
1016,-5.6736
1017,-4.6835
1018,2.9386
1019,9.4548
1020,4.9692
1021,-3.5185
1022,-1.767
1023,7.5594
1024,8.2828
1025,1.3796
1026,-3.705
1027,-6.204
1028,-7.9462
1029,-6.7952
1030,-4.4827
1031,-3.9313
1032,-4.0039
1033,-6.5935
1034,-12.495
1035,-16.971
1036,-12.928
1037,-4.5292
1038,1.5268
1039,3.433
1040,-2.36
1041,-6.2759
1042,-4.7813
1043,-1.7222
1044,-1.5024
1045,-3.4455
1046,-1.3653
1047,2.5845
1048,3.9149
1049,2.3476
1050,-1.4548
1051,-5.5599
1052,-6.7481
1053,-2.5104
1054,-1.6569
1055,-2.1173
1056,3.2267
1057,6.6202
1058,7.2547
1059,5.924
1060,4.0777
1061,5.9488
1062,10.773
1063,12.892
1064,8.6544
1065,3.8098
1066,4.4309
1067,4.9401
1068,5.9644
1069,7.2302
1070,5.9477
1071,4.108
1072,4.0424
1073,0.63334
1074,-3.333
1075,-2.6675
1076,3.7333
1077,6.929
1078,5.0256
1079,2.5129
1080,1.2752
1081,0.17812
1082,2.8525
1083,8.7366
1084,10.638
1085,7.0073
1086,1.5135
1087,-2.8646
1088,-3.0158
1089,0.26478
1090,5.5632
1091,12.678
1092,17.408
1093,17.817
1094,15.632
1095,13.391
1096,8.104
1097,1.5876
1098,-6.8179
1099,-13.449
1100,-11.054
1101,0.21079
1102,5.9341
1103,3.2891
1104,2.3162
1105,7.2565
1106,4.9765
1107,-1.5552
1108,-1.6058
1109,0.52086
1110,0.21909
1111,-3.9374
1112,-5.1634
1113,-5.4734
1114,-4.2399
1115,-2.8211
1116,1.7088
1117,7.2796
1118,8.5922
1119,1.5284
1120,-9.4218
1121,-12.636
1122,-1.5868
1123,7.145
1124,2.3806
1125,-7.6166
1126,-12.827
1127,-8.3747
1128,1.7881
1129,8.0381
1130,7.2669
1131,2.5948
1132,3.0728
1133,2.9822
1134,-4.6116
1135,-9.36
1136,-5.4071
1137,-0.78687
1138,-5.5501
1139,-10.967
1140,-6.2718
1141,3.8974
1142,9.5521
1143,9.2963
1144,6.5721
1145,5.9438
1146,8.6865
1147,9.938
1148,7.2578
1149,2.2714
1150,0.57381
1151,-1.5404
1152,-5.9151
1153,-11.985
1154,-15.878
1155,-18.582
1156,-18.654
1157,-15.62
1158,-11.984
1159,-5.0869
1160,3.8801
1161,7.7354
1162,8.6319
1163,7.9421
1164,4.4572
1165,3.0081
1166,5.0113
1167,8.0615
1168,7.8979
1169,2.4266
1170,-5.1478
1171,-5.1204
1172,2.9855
1173,7.6328
1174,0.75626
1175,-6.1636
1176,-7.3247
1177,-6.2859
1178,-2.8618
1179,1.7087
1180,1.798
1181,-1.1264
1182,-3.3831
1183,-5.0529
1184,-4.7006
1185,-0.72865
1186,2.3705
1187,5.3992
1188,8.6174
1189,9.3137
1190,8.49
1191,5.7841
1192,5.285
1193,4.7781
1194,4.9523
1195,8.0222
1196,7.1276
1197,1.5734
1198,-1.2161
1199,6.5393
1200,17.708
1201,20.487
1202,13.899
1203,5.0099
1204,-1.4979
1205,-2.3077
1206,1.7239
1207,6.4529
1208,8.4597
1209,8.6403
1210,7.4966
1211,3.085
1212,-0.99511
1213,2.0211
1214,5.8531
1215,6.4216
1216,4.1815
1217,1.1635
1218,-1.2461
1219,-3.5041
1220,-1.3139
1221,6.012
1222,9.6397
1223,8.0302
1224,3.0995
1225,-2.9076
1226,-6.3051
1227,-9.36
1228,-9.7564
1229,-6.1066
1230,0.28346
1231,1.057
1232,-2.2227
1233,-4.8212
1234,-4.1334
1235,-1.8481
1236,-3.3753
1237,-5.5266
1238,-6.187
1239,-8.5239
1240,-12.25
1241,-17.374
1242,-22.172
1243,-24.212
1244,-16.739
1245,-6.4891
1246,-5.0024
1247,-10.277
1248,-10.622
1249,-3.1317
1250,2.9329
1251,0.046797
1252,-2.603
1253,-5.0509
1254,-9.4312
1255,-10.188
1256,-4.2359
1257,1.094
1258,1.5217
1259,-0.28968
1260,-1.3132
1261,-4.7072
1262,-5.4168
1263,-0.32206
1264,4.5226
1265,7.4545
1266,4.7424
1267,-1.1816
1268,-4.0038
1269,-3.8627
1270,-2.1385
1271,-1.3086
1272,-1.506
1273,2.3566
1274,4.8582
1275,5.7399
1276,7.5873
1277,7.3511
1278,4.9673
1279,2.1053
1280,1.0398
1281,1.0695
1282,0.38845
1283,2.436
1284,2.1556
1285,-0.13584
1286,4.6643
1287,14.296
1288,18.373
1289,17.078
1290,14.177
1291,10.2
1292,5.6989
1293,5.859
1294,7.5566
1295,9.1981
1296,8.9431
1297,6.4306
1298,1.9879
1299,-2.6115
1300,-6.8672
1301,-4.8128
1302,0.68778
1303,1.458
1304,1.6348
1305,3.9066
1306,3.8128
1307,0.77089
1308,-4.5929
1309,-8.7427
1310,-13.042
1311,-13.252
1312,-8.9326
1313,-10.257
1314,-10.322
1315,-5.1951
1316,-3.9083
1317,-3.2321
1318,-3.3839
1319,-1.5445
1320,1.4223
1321,1.57
1322,-0.67746
1323,-2.7419
1324,-1.0025
1325,3.172
1326,4.1023
1327,4.7696
1328,3.8856
1329,2.6607
1330,-0.62461
1331,-4.1595
1332,-3.1052
1333,-2.5179
